,phone,name1,name2,levenshteinDistance,maxLength,normalized,jaccard
4581,8002574725,SUPREME ROOFING PRODUCTS INC,DIGITAL FOCI INC,20,28,0.7142857142857143,0.16666666666666666
4582,8002574725,SUPREME ROOFING PRODUCTS INC,BETHEL CHURCH,24,28,0.8571428571428571,0.0
4583,8002574725,SUPREME ROOFING PRODUCTS INC,MARK'S AUTOMOBILE SERVICE,24,28,0.8571428571428571,0.0
4584,8002574725,SUPREME ROOFING PRODUCTS INC,HORN & ASSOCIATE,24,28,0.8571428571428571,0.0
4585,8002574725,SUPREME ROOFING PRODUCTS INC,TASHA POLIZZI,24,28,0.8571428571428571,0.0
4586,8002574725,SUPREME ROOFING PRODUCTS INC,GHIORSI & SORRENTI INCORPORATED,26,31,0.8387096774193549,0.0
4587,8002574725,SUPREME ROOFING PRODUCTS INC,SUPREME BEVERAGE COMPANY INC,14,28,0.5,0.3333333333333333
4588,8002574725,POWER ENGINEERING & MFG INC,NORTHWEST RESCUE,23,27,0.8518518518518519,0.0
4589,8002574725,POWER ENGINEERING & MFG INC,CHESAPEAKE LIGHTING ASSOCIATE,23,29,0.7931034482758621,0.0
4590,8002574725,POWER ENGINEERING & MFG INC,DATA-TEL CONSULTING LLC,22,27,0.8148148148148148,0.0
4591,8002574725,POWER ENGINEERING & MFG INC,CONSULTING ACTUARIES,20,27,0.7407407407407407,0.0
4592,8002574725,POWER ENGINEERING & MFG INC,ERX NETWORK LLC,21,27,0.7777777777777778,0.0
4593,8002574725,POWER ENGINEERING & MFG INC,ARANDAS TIRE HEADQUARTERS,25,27,0.9259259259259259,0.0
4594,8002574725,POWER ENGINEERING & MFG INC,BAYADA HOME HEALTH CARE,25,27,0.9259259259259259,0.0
4595,8002574725,POWER ENGINEERING & MFG INC,CATCO,27,27,1.0,0.0
4596,8002574725,POWER ENGINEERING & MFG INC,JEFFREY FOUNDATION CHILD CARE,24,29,0.8275862068965517,0.0
4597,8002574725,POWER ENGINEERING & MFG INC,FIG CATERING LLC,19,27,0.7037037037037037,0.0
4598,8002574725,POWER ENGINEERING & MFG INC,GULF COAST PAPER CO INC,21,27,0.7777777777777778,0.1111111111111111
4599,8002574725,POWER ENGINEERING & MFG INC,BLUE WATER RAFTING,19,27,0.7037037037037037,0.0
4600,8002574725,POWER ENGINEERING & MFG INC,LONG LEAF TECH SERVICES,22,27,0.8148148148148148,0.0
4601,8002574725,POWER ENGINEERING & MFG INC,PEIRSONPATTERSON LLP,21,27,0.7777777777777778,0.0
4602,8002574725,POWER ENGINEERING & MFG INC,RATHDRUM CITY HALL,24,27,0.8888888888888888,0.0
4603,8002574725,POWER ENGINEERING & MFG INC,SPERRY VAN NESS CLOVIS,21,27,0.7777777777777778,0.0
4604,8002574725,POWER ENGINEERING & MFG INC,NAI OPTIMUM,23,27,0.8518518518518519,0.0
4605,8002574725,POWER ENGINEERING & MFG INC,MEDINA INVESTMENTS INC,19,27,0.7037037037037037,0.14285714285714285
4606,8002574725,POWER ENGINEERING & MFG INC,"MBG INTERNATIONAL DESIGN, LLC.",24,30,0.8,0.0
4607,8002574725,POWER ENGINEERING & MFG INC,H COX & SON INC,19,27,0.7037037037037037,0.25
4608,8002574725,POWER ENGINEERING & MFG INC,SALZMANN LAW,24,27,0.8888888888888888,0.0
4609,8002574725,POWER ENGINEERING & MFG INC,THE OLD SOUTH CHURCH IN BOSTON,27,30,0.9,0.0
4610,8002574725,POWER ENGINEERING & MFG INC,DOLL & HOBBY SHOPPE,24,27,0.8888888888888888,0.125
4611,8002574725,POWER ENGINEERING & MFG INC,DIGITAL FOCI INC,20,27,0.7407407407407407,0.14285714285714285
4612,8002574725,POWER ENGINEERING & MFG INC,BETHEL CHURCH,24,27,0.8888888888888888,0.0
4613,8002574725,POWER ENGINEERING & MFG INC,MARK'S AUTOMOBILE SERVICE,24,27,0.8888888888888888,0.0
4614,8002574725,POWER ENGINEERING & MFG INC,HORN & ASSOCIATE,22,27,0.8148148148148148,0.14285714285714285
4615,8002574725,POWER ENGINEERING & MFG INC,TASHA POLIZZI,24,27,0.8888888888888888,0.0
4616,8002574725,POWER ENGINEERING & MFG INC,GHIORSI & SORRENTI INCORPORATED,27,31,0.8709677419354839,0.125
4617,8002574725,POWER ENGINEERING & MFG INC,SUPREME BEVERAGE COMPANY INC,19,28,0.6785714285714286,0.125
4618,8002574725,NORTHWEST RESCUE,CHESAPEAKE LIGHTING ASSOCIATE,23,29,0.7931034482758621,0.0
4619,8002574725,NORTHWEST RESCUE,DATA-TEL CONSULTING LLC,20,23,0.8695652173913043,0.0
4620,8002574725,NORTHWEST RESCUE,CONSULTING ACTUARIES,17,20,0.85,0.0
4621,8002574725,NORTHWEST RESCUE,ERX NETWORK LLC,13,16,0.8125,0.0
4622,8002574725,NORTHWEST RESCUE,ARANDAS TIRE HEADQUARTERS,19,25,0.76,0.0
4623,8002574725,NORTHWEST RESCUE,BAYADA HOME HEALTH CARE,19,23,0.8260869565217391,0.0
4624,8002574725,NORTHWEST RESCUE,CATCO,14,16,0.875,0.0
4625,8002574725,NORTHWEST RESCUE,JEFFREY FOUNDATION CHILD CARE,24,29,0.8275862068965517,0.0
4626,8002574725,NORTHWEST RESCUE,FIG CATERING LLC,16,16,1.0,0.0
4627,8002574725,NORTHWEST RESCUE,GULF COAST PAPER CO INC,18,23,0.782608695652174,0.0
4628,8002574725,NORTHWEST RESCUE,BLUE WATER RAFTING,15,18,0.8333333333333334,0.0
4629,8002574725,NORTHWEST RESCUE,LONG LEAF TECH SERVICES,17,23,0.7391304347826086,0.0
4630,8002574725,NORTHWEST RESCUE,PEIRSONPATTERSON LLP,17,20,0.85,0.0
4631,8002574725,NORTHWEST RESCUE,RATHDRUM CITY HALL,16,18,0.8888888888888888,0.0
4632,8002574725,NORTHWEST RESCUE,SPERRY VAN NESS CLOVIS,17,22,0.7727272727272727,0.0
4633,8002574725,NORTHWEST RESCUE,NAI OPTIMUM,13,16,0.8125,0.0
4634,8002574725,NORTHWEST RESCUE,MEDINA INVESTMENTS INC,17,22,0.7727272727272727,0.0
4635,8002574725,NORTHWEST RESCUE,"MBG INTERNATIONAL DESIGN, LLC.",24,30,0.8,0.0
4636,8002574725,NORTHWEST RESCUE,H COX & SON INC,15,16,0.9375,0.0
4637,8002574725,NORTHWEST RESCUE,SALZMANN LAW,15,16,0.9375,0.0
4638,8002574725,NORTHWEST RESCUE,THE OLD SOUTH CHURCH IN BOSTON,25,30,0.8333333333333334,0.0
4639,8002574725,NORTHWEST RESCUE,DOLL & HOBBY SHOPPE,15,19,0.7894736842105263,0.0
4640,8002574725,NORTHWEST RESCUE,DIGITAL FOCI INC,16,16,1.0,0.0
4641,8002574725,NORTHWEST RESCUE,BETHEL CHURCH,12,16,0.75,0.0
4642,8002574725,NORTHWEST RESCUE,MARK'S AUTOMOBILE SERVICE,20,25,0.8,0.0
4643,8002574725,NORTHWEST RESCUE,HORN & ASSOCIATE,13,16,0.8125,0.0
4644,8002574725,NORTHWEST RESCUE,TASHA POLIZZI,15,16,0.9375,0.0
4645,8002574725,NORTHWEST RESCUE,GHIORSI & SORRENTI INCORPORATED,24,31,0.7741935483870968,0.0
4646,8002574725,NORTHWEST RESCUE,SUPREME BEVERAGE COMPANY INC,24,28,0.8571428571428571,0.0
4647,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,DATA-TEL CONSULTING LLC,22,29,0.7586206896551724,0.0
4648,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,CONSULTING ACTUARIES,20,29,0.6896551724137931,0.0
4649,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,ERX NETWORK LLC,25,29,0.8620689655172413,0.0
4650,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,ARANDAS TIRE HEADQUARTERS,23,29,0.7931034482758621,0.0
4651,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,BAYADA HOME HEALTH CARE,22,29,0.7586206896551724,0.0
4652,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,CATCO,25,29,0.8620689655172413,0.0
4653,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,JEFFREY FOUNDATION CHILD CARE,23,29,0.7931034482758621,0.0
4654,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,FIG CATERING LLC,22,29,0.7586206896551724,0.0
4655,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,GULF COAST PAPER CO INC,24,29,0.8275862068965517,0.0
4656,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,BLUE WATER RAFTING,23,29,0.7931034482758621,0.0
4657,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,LONG LEAF TECH SERVICES,22,29,0.7586206896551724,0.0
4658,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,PEIRSONPATTERSON LLP,24,29,0.8275862068965517,0.0
4659,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,RATHDRUM CITY HALL,24,29,0.8275862068965517,0.0
4660,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,SPERRY VAN NESS CLOVIS,22,29,0.7586206896551724,0.0
4661,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,NAI OPTIMUM,25,29,0.8620689655172413,0.0
4662,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,MEDINA INVESTMENTS INC,23,29,0.7931034482758621,0.0
4663,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,"MBG INTERNATIONAL DESIGN, LLC.",28,30,0.9333333333333333,0.0
4664,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,H COX & SON INC,24,29,0.8275862068965517,0.0
4665,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,SALZMANN LAW,23,29,0.7931034482758621,0.0
4666,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,THE OLD SOUTH CHURCH IN BOSTON,26,30,0.8666666666666667,0.0
4667,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,DOLL & HOBBY SHOPPE,23,29,0.7931034482758621,0.0
4668,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,DIGITAL FOCI INC,23,29,0.7931034482758621,0.0
4669,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,BETHEL CHURCH,24,29,0.8275862068965517,0.0
4670,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,MARK'S AUTOMOBILE SERVICE,23,29,0.7931034482758621,0.0
4671,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,HORN & ASSOCIATE,17,29,0.5862068965517241,0.2
4672,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,TASHA POLIZZI,24,29,0.8275862068965517,0.0
4673,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,GHIORSI & SORRENTI INCORPORATED,25,31,0.8064516129032258,0.0
4674,8002574725,CHESAPEAKE LIGHTING ASSOCIATE,SUPREME BEVERAGE COMPANY INC,25,29,0.8620689655172413,0.0
4675,8002574725,DATA-TEL CONSULTING LLC,CONSULTING ACTUARIES,18,23,0.782608695652174,0.25
4676,8002574725,DATA-TEL CONSULTING LLC,ERX NETWORK LLC,17,23,0.7391304347826086,0.2
4677,8002574725,DATA-TEL CONSULTING LLC,ARANDAS TIRE HEADQUARTERS,23,25,0.92,0.0
4678,8002574725,DATA-TEL CONSULTING LLC,BAYADA HOME HEALTH CARE,20,23,0.8695652173913043,0.0
4679,8002574725,DATA-TEL CONSULTING LLC,CATCO,19,23,0.8260869565217391,0.0
4680,8002574725,DATA-TEL CONSULTING LLC,JEFFREY FOUNDATION CHILD CARE,22,29,0.7586206896551724,0.0
4681,8002574725,DATA-TEL CONSULTING LLC,FIG CATERING LLC,14,23,0.6086956521739131,0.2
4682,8002574725,DATA-TEL CONSULTING LLC,GULF COAST PAPER CO INC,21,23,0.9130434782608695,0.0
4683,8002574725,DATA-TEL CONSULTING LLC,BLUE WATER RAFTING,18,23,0.782608695652174,0.0
4684,8002574725,DATA-TEL CONSULTING LLC,LONG LEAF TECH SERVICES,21,23,0.9130434782608695,0.0
4685,8002574725,DATA-TEL CONSULTING LLC,PEIRSONPATTERSON LLP,18,23,0.782608695652174,0.0
4686,8002574725,DATA-TEL CONSULTING LLC,RATHDRUM CITY HALL,16,23,0.6956521739130435,0.0
4687,8002574725,DATA-TEL CONSULTING LLC,SPERRY VAN NESS CLOVIS,22,23,0.9565217391304348,0.0
4688,8002574725,DATA-TEL CONSULTING LLC,NAI OPTIMUM,18,23,0.782608695652174,0.0
4689,8002574725,DATA-TEL CONSULTING LLC,MEDINA INVESTMENTS INC,19,23,0.8260869565217391,0.0
4690,8002574725,DATA-TEL CONSULTING LLC,"MBG INTERNATIONAL DESIGN, LLC.",20,30,0.6666666666666666,0.0
4691,8002574725,DATA-TEL CONSULTING LLC,H COX & SON INC,17,23,0.7391304347826086,0.0
4692,8002574725,DATA-TEL CONSULTING LLC,SALZMANN LAW,17,23,0.7391304347826086,0.0
4693,8002574725,DATA-TEL CONSULTING LLC,THE OLD SOUTH CHURCH IN BOSTON,25,30,0.8333333333333334,0.0
4694,8002574725,DATA-TEL CONSULTING LLC,DOLL & HOBBY SHOPPE,20,23,0.8695652173913043,0.0
4695,8002574725,DATA-TEL CONSULTING LLC,DIGITAL FOCI INC,15,23,0.6521739130434783,0.0
4696,8002574725,DATA-TEL CONSULTING LLC,BETHEL CHURCH,17,23,0.7391304347826086,0.0
4697,8002574725,DATA-TEL CONSULTING LLC,MARK'S AUTOMOBILE SERVICE,21,25,0.84,0.0
4698,8002574725,DATA-TEL CONSULTING LLC,HORN & ASSOCIATE,20,23,0.8695652173913043,0.0
4699,8002574725,DATA-TEL CONSULTING LLC,TASHA POLIZZI,17,23,0.7391304347826086,0.0
4700,8002574725,DATA-TEL CONSULTING LLC,GHIORSI & SORRENTI INCORPORATED,26,31,0.8387096774193549,0.0
4701,8002574725,DATA-TEL CONSULTING LLC,SUPREME BEVERAGE COMPANY INC,24,28,0.8571428571428571,0.0
4702,8002574725,CONSULTING ACTUARIES,ERX NETWORK LLC,19,20,0.95,0.0
4703,8002574725,CONSULTING ACTUARIES,ARANDAS TIRE HEADQUARTERS,15,25,0.6,0.0
4704,8002574725,CONSULTING ACTUARIES,BAYADA HOME HEALTH CARE,19,23,0.8260869565217391,0.0
4705,8002574725,CONSULTING ACTUARIES,CATCO,17,20,0.85,0.0
4706,8002574725,CONSULTING ACTUARIES,JEFFREY FOUNDATION CHILD CARE,24,29,0.8275862068965517,0.0
4707,8002574725,CONSULTING ACTUARIES,FIG CATERING LLC,17,20,0.85,0.0
4708,8002574725,CONSULTING ACTUARIES,GULF COAST PAPER CO INC,20,23,0.8695652173913043,0.0
4709,8002574725,CONSULTING ACTUARIES,BLUE WATER RAFTING,17,20,0.85,0.0
4710,8002574725,CONSULTING ACTUARIES,LONG LEAF TECH SERVICES,15,23,0.6521739130434783,0.0
4711,8002574725,CONSULTING ACTUARIES,PEIRSONPATTERSON LLP,20,20,1.0,0.0
4712,8002574725,CONSULTING ACTUARIES,RATHDRUM CITY HALL,18,20,0.9,0.0
4713,8002574725,CONSULTING ACTUARIES,SPERRY VAN NESS CLOVIS,20,22,0.9090909090909091,0.0
4714,8002574725,CONSULTING ACTUARIES,NAI OPTIMUM,16,20,0.8,0.0
4715,8002574725,CONSULTING ACTUARIES,MEDINA INVESTMENTS INC,19,22,0.8636363636363636,0.0
4716,8002574725,CONSULTING ACTUARIES,"MBG INTERNATIONAL DESIGN, LLC.",25,30,0.8333333333333334,0.0
4717,8002574725,CONSULTING ACTUARIES,H COX & SON INC,17,20,0.85,0.0
4718,8002574725,CONSULTING ACTUARIES,SALZMANN LAW,16,20,0.8,0.0
4719,8002574725,CONSULTING ACTUARIES,THE OLD SOUTH CHURCH IN BOSTON,25,30,0.8333333333333334,0.0
4720,8002574725,CONSULTING ACTUARIES,DOLL & HOBBY SHOPPE,18,20,0.9,0.0
4721,8002574725,CONSULTING ACTUARIES,DIGITAL FOCI INC,17,20,0.85,0.0
4722,8002574725,CONSULTING ACTUARIES,BETHEL CHURCH,15,20,0.75,0.0
4723,8002574725,CONSULTING ACTUARIES,MARK'S AUTOMOBILE SERVICE,21,25,0.84,0.0
4724,8002574725,CONSULTING ACTUARIES,HORN & ASSOCIATE,16,20,0.8,0.0
4725,8002574725,CONSULTING ACTUARIES,TASHA POLIZZI,17,20,0.85,0.0
4726,8002574725,CONSULTING ACTUARIES,GHIORSI & SORRENTI INCORPORATED,24,31,0.7741935483870968,0.0
4727,8002574725,CONSULTING ACTUARIES,SUPREME BEVERAGE COMPANY INC,24,28,0.8571428571428571,0.0
4728,8002574725,ERX NETWORK LLC,ARANDAS TIRE HEADQUARTERS,22,25,0.88,0.0
4729,8002574725,ERX NETWORK LLC,BAYADA HOME HEALTH CARE,19,23,0.8260869565217391,0.0
4730,8002574725,ERX NETWORK LLC,CATCO,13,15,0.8666666666666667,0.0
4731,8002574725,ERX NETWORK LLC,JEFFREY FOUNDATION CHILD CARE,21,29,0.7241379310344828,0.0
4732,8002574725,ERX NETWORK LLC,FIG CATERING LLC,10,16,0.625,0.2
4733,8002574725,ERX NETWORK LLC,GULF COAST PAPER CO INC,18,23,0.782608695652174,0.0
4734,8002574725,ERX NETWORK LLC,BLUE WATER RAFTING,15,18,0.8333333333333334,0.0
4735,8002574725,ERX NETWORK LLC,LONG LEAF TECH SERVICES,19,23,0.8260869565217391,0.0
4736,8002574725,ERX NETWORK LLC,PEIRSONPATTERSON LLP,12,20,0.6,0.0
4737,8002574725,ERX NETWORK LLC,RATHDRUM CITY HALL,15,18,0.8333333333333334,0.0
4738,8002574725,ERX NETWORK LLC,SPERRY VAN NESS CLOVIS,17,22,0.7727272727272727,0.0
4739,8002574725,ERX NETWORK LLC,NAI OPTIMUM,13,15,0.8666666666666667,0.0
4740,8002574725,ERX NETWORK LLC,MEDINA INVESTMENTS INC,15,22,0.6818181818181818,0.0
4741,8002574725,ERX NETWORK LLC,"MBG INTERNATIONAL DESIGN, LLC.",21,30,0.7,0.0
4742,8002574725,ERX NETWORK LLC,H COX & SON INC,12,15,0.8,0.0
4743,8002574725,ERX NETWORK LLC,SALZMANN LAW,13,15,0.8666666666666667,0.0
4744,8002574725,ERX NETWORK LLC,THE OLD SOUTH CHURCH IN BOSTON,25,30,0.8333333333333334,0.0
4745,8002574725,ERX NETWORK LLC,DOLL & HOBBY SHOPPE,17,19,0.8947368421052632,0.0
4746,8002574725,ERX NETWORK LLC,DIGITAL FOCI INC,13,16,0.8125,0.0
4747,8002574725,ERX NETWORK LLC,BETHEL CHURCH,14,15,0.9333333333333333,0.0
4748,8002574725,ERX NETWORK LLC,MARK'S AUTOMOBILE SERVICE,19,25,0.76,0.0
4749,8002574725,ERX NETWORK LLC,HORN & ASSOCIATE,14,16,0.875,0.0
4750,8002574725,ERX NETWORK LLC,TASHA POLIZZI,14,15,0.9333333333333333,0.0
4751,8002574725,ERX NETWORK LLC,GHIORSI & SORRENTI INCORPORATED,25,31,0.8064516129032258,0.0
4752,8002574725,ERX NETWORK LLC,SUPREME BEVERAGE COMPANY INC,22,28,0.7857142857142857,0.0
4753,8002574725,ARANDAS TIRE HEADQUARTERS,BAYADA HOME HEALTH CARE,15,25,0.6,0.0
4754,8002574725,ARANDAS TIRE HEADQUARTERS,CATCO,23,25,0.92,0.0
4755,8002574725,ARANDAS TIRE HEADQUARTERS,JEFFREY FOUNDATION CHILD CARE,22,29,0.7586206896551724,0.0
4756,8002574725,ARANDAS TIRE HEADQUARTERS,FIG CATERING LLC,22,25,0.88,0.0
4757,8002574725,ARANDAS TIRE HEADQUARTERS,GULF COAST PAPER CO INC,23,25,0.92,0.0
4758,8002574725,ARANDAS TIRE HEADQUARTERS,BLUE WATER RAFTING,20,25,0.8,0.0
4759,8002574725,ARANDAS TIRE HEADQUARTERS,LONG LEAF TECH SERVICES,20,25,0.8,0.0
4760,8002574725,ARANDAS TIRE HEADQUARTERS,PEIRSONPATTERSON LLP,23,25,0.92,0.0
4761,8002574725,ARANDAS TIRE HEADQUARTERS,RATHDRUM CITY HALL,19,25,0.76,0.0
4762,8002574725,ARANDAS TIRE HEADQUARTERS,SPERRY VAN NESS CLOVIS,21,25,0.84,0.0
4763,8002574725,ARANDAS TIRE HEADQUARTERS,NAI OPTIMUM,20,25,0.8,0.0
4764,8002574725,ARANDAS TIRE HEADQUARTERS,MEDINA INVESTMENTS INC,22,25,0.88,0.0
4765,8002574725,ARANDAS TIRE HEADQUARTERS,"MBG INTERNATIONAL DESIGN, LLC.",25,30,0.8333333333333334,0.0
4766,8002574725,ARANDAS TIRE HEADQUARTERS,H COX & SON INC,23,25,0.92,0.0
4767,8002574725,ARANDAS TIRE HEADQUARTERS,SALZMANN LAW,22,25,0.88,0.0
4768,8002574725,ARANDAS TIRE HEADQUARTERS,THE OLD SOUTH CHURCH IN BOSTON,26,30,0.8666666666666667,0.0
4769,8002574725,ARANDAS TIRE HEADQUARTERS,DOLL & HOBBY SHOPPE,22,25,0.88,0.0
4770,8002574725,ARANDAS TIRE HEADQUARTERS,DIGITAL FOCI INC,22,25,0.88,0.0
4771,8002574725,ARANDAS TIRE HEADQUARTERS,BETHEL CHURCH,21,25,0.84,0.0
4772,8002574725,ARANDAS TIRE HEADQUARTERS,MARK'S AUTOMOBILE SERVICE,22,25,0.88,0.0
4773,8002574725,ARANDAS TIRE HEADQUARTERS,HORN & ASSOCIATE,19,25,0.76,0.0
4774,8002574725,ARANDAS TIRE HEADQUARTERS,TASHA POLIZZI,21,25,0.84,0.0
4775,8002574725,ARANDAS TIRE HEADQUARTERS,GHIORSI & SORRENTI INCORPORATED,25,31,0.8064516129032258,0.0
4776,8002574725,ARANDAS TIRE HEADQUARTERS,SUPREME BEVERAGE COMPANY INC,24,28,0.8571428571428571,0.0
4777,8002574725,BAYADA HOME HEALTH CARE,CATCO,20,23,0.8695652173913043,0.0
4778,8002574725,BAYADA HOME HEALTH CARE,JEFFREY FOUNDATION CHILD CARE,20,29,0.6896551724137931,0.14285714285714285
4779,8002574725,BAYADA HOME HEALTH CARE,FIG CATERING LLC,20,23,0.8695652173913043,0.0
4780,8002574725,BAYADA HOME HEALTH CARE,GULF COAST PAPER CO INC,20,23,0.8695652173913043,0.0
4781,8002574725,BAYADA HOME HEALTH CARE,BLUE WATER RAFTING,18,23,0.782608695652174,0.0
4782,8002574725,BAYADA HOME HEALTH CARE,LONG LEAF TECH SERVICES,20,23,0.8695652173913043,0.0
4783,8002574725,BAYADA HOME HEALTH CARE,PEIRSONPATTERSON LLP,21,23,0.9130434782608695,0.0
4784,8002574725,BAYADA HOME HEALTH CARE,RATHDRUM CITY HALL,16,23,0.6956521739130435,0.0
4785,8002574725,BAYADA HOME HEALTH CARE,SPERRY VAN NESS CLOVIS,20,23,0.8695652173913043,0.0
4786,8002574725,BAYADA HOME HEALTH CARE,NAI OPTIMUM,19,23,0.8260869565217391,0.0
4787,8002574725,BAYADA HOME HEALTH CARE,MEDINA INVESTMENTS INC,18,23,0.782608695652174,0.0
4788,8002574725,BAYADA HOME HEALTH CARE,"MBG INTERNATIONAL DESIGN, LLC.",24,30,0.8,0.0
4789,8002574725,BAYADA HOME HEALTH CARE,H COX & SON INC,19,23,0.8260869565217391,0.0
4790,8002574725,BAYADA HOME HEALTH CARE,SALZMANN LAW,18,23,0.782608695652174,0.0
4791,8002574725,BAYADA HOME HEALTH CARE,THE OLD SOUTH CHURCH IN BOSTON,25,30,0.8333333333333334,0.0
4792,8002574725,BAYADA HOME HEALTH CARE,DOLL & HOBBY SHOPPE,18,23,0.782608695652174,0.0
4793,8002574725,BAYADA HOME HEALTH CARE,DIGITAL FOCI INC,19,23,0.8260869565217391,0.0
4794,8002574725,BAYADA HOME HEALTH CARE,BETHEL CHURCH,17,23,0.7391304347826086,0.0
4795,8002574725,BAYADA HOME HEALTH CARE,MARK'S AUTOMOBILE SERVICE,20,25,0.8,0.0
4796,8002574725,BAYADA HOME HEALTH CARE,HORN & ASSOCIATE,17,23,0.7391304347826086,0.0
4797,8002574725,BAYADA HOME HEALTH CARE,TASHA POLIZZI,18,23,0.782608695652174,0.0
4798,8002574725,BAYADA HOME HEALTH CARE,GHIORSI & SORRENTI INCORPORATED,25,31,0.8064516129032258,0.0
4799,8002574725,BAYADA HOME HEALTH CARE,SUPREME BEVERAGE COMPANY INC,25,28,0.8928571428571429,0.0
4800,8002574725,CATCO,JEFFREY FOUNDATION CHILD CARE,26,29,0.896551724137931,0.0
4801,8002574725,CATCO,FIG CATERING LLC,13,16,0.8125,0.0
4802,8002574725,CATCO,GULF COAST PAPER CO INC,18,23,0.782608695652174,0.0
4803,8002574725,CATCO,BLUE WATER RAFTING,16,18,0.8888888888888888,0.0
4804,8002574725,CATCO,LONG LEAF TECH SERVICES,20,23,0.8695652173913043,0.0
4805,8002574725,CATCO,PEIRSONPATTERSON LLP,17,20,0.85,0.0
4806,8002574725,CATCO,RATHDRUM CITY HALL,15,18,0.8333333333333334,0.0
4807,8002574725,CATCO,SPERRY VAN NESS CLOVIS,19,22,0.8636363636363636,0.0
4808,8002574725,CATCO,NAI OPTIMUM,9,11,0.8181818181818182,0.0
4809,8002574725,CATCO,MEDINA INVESTMENTS INC,20,22,0.9090909090909091,0.0
4810,8002574725,CATCO,"MBG INTERNATIONAL DESIGN, LLC.",27,30,0.9,0.0
4811,8002574725,CATCO,H COX & SON INC,13,15,0.8666666666666667,0.0
4812,8002574725,CATCO,SALZMANN LAW,11,12,0.9166666666666666,0.0
4813,8002574725,CATCO,THE OLD SOUTH CHURCH IN BOSTON,27,30,0.9,0.0
4814,8002574725,CATCO,DOLL & HOBBY SHOPPE,18,19,0.9473684210526315,0.0
4815,8002574725,CATCO,DIGITAL FOCI INC,14,16,0.875,0.0
4816,8002574725,CATCO,BETHEL CHURCH,11,13,0.8461538461538461,0.0
4817,8002574725,CATCO,MARK'S AUTOMOBILE SERVICE,22,25,0.88,0.0
4818,8002574725,CATCO,HORN & ASSOCIATE,14,16,0.875,0.0
4819,8002574725,CATCO,TASHA POLIZZI,11,13,0.8461538461538461,0.0
4820,8002574725,CATCO,GHIORSI & SORRENTI INCORPORATED,28,31,0.9032258064516129,0.0
4821,8002574725,CATCO,SUPREME BEVERAGE COMPANY INC,25,28,0.8928571428571429,0.0
4822,8002574725,JEFFREY FOUNDATION CHILD CARE,FIG CATERING LLC,23,29,0.7931034482758621,0.0
4823,8002574725,JEFFREY FOUNDATION CHILD CARE,GULF COAST PAPER CO INC,24,29,0.8275862068965517,0.0
4824,8002574725,JEFFREY FOUNDATION CHILD CARE,BLUE WATER RAFTING,24,29,0.8275862068965517,0.0
4825,8002574725,JEFFREY FOUNDATION CHILD CARE,LONG LEAF TECH SERVICES,25,29,0.8620689655172413,0.0
4826,8002574725,JEFFREY FOUNDATION CHILD CARE,PEIRSONPATTERSON LLP,22,29,0.7586206896551724,0.0
4827,8002574725,JEFFREY FOUNDATION CHILD CARE,RATHDRUM CITY HALL,22,29,0.7586206896551724,0.0
4828,8002574725,JEFFREY FOUNDATION CHILD CARE,SPERRY VAN NESS CLOVIS,22,29,0.7586206896551724,0.0
4829,8002574725,JEFFREY FOUNDATION CHILD CARE,NAI OPTIMUM,25,29,0.8620689655172413,0.0
4830,8002574725,JEFFREY FOUNDATION CHILD CARE,MEDINA INVESTMENTS INC,23,29,0.7931034482758621,0.0
4831,8002574725,JEFFREY FOUNDATION CHILD CARE,"MBG INTERNATIONAL DESIGN, LLC.",24,30,0.8,0.0
4832,8002574725,JEFFREY FOUNDATION CHILD CARE,H COX & SON INC,22,29,0.7586206896551724,0.0
4833,8002574725,JEFFREY FOUNDATION CHILD CARE,SALZMANN LAW,24,29,0.8275862068965517,0.0
